Search keyword report
All time
Keyword status,Keyword,Match type,Status,Status reasons,Conversions,Currency code,Cost / conv.,Final URL,Clicks,Impr.,CTR,Avg. CPC,Cost,Conv. rate
Enabled,"""laser dark spot removal""",Phrase match,Eligible,,0.00,USD,0.00,,0,33,0.00%,0,0.00,0.00%
Enabled,"""black knees treatment""",Phrase match,Eligible,,0.00,USD,0.00,,3,10,30.00%,0.77,2.32,0.00%
Enabled,"""lip laser""",Phrase match,Eligible,,0.50,USD,49.66,,12,82,14.63%,2.07,24.83,4.17%
Enabled,"""hyperpigmentation treatment birmingham""",Phrase match,Limited,low quality,0.00,USD,0.00,,1,4,25.00%,1.53,1.53,0.00%
Enabled,"""chemical peel scotland""",Phrase match,Eligible,,6.58,USD,11.83,,52,500,10.40%,1.50,77.80,12.65%
Enabled,"""how to stop hyperpigmentation""",Phrase match,Eligible,,2.67,USD,0.52,,1,94,1.06%,1.38,1.38,266.67%
Enabled,"""how to reduce freckles""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""pigmentation treatments""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""sun spots on face treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""pigmentation lips treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to fix hyperpigmentation around mouth""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to remove sun damage from skin""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""dark pigmentation underarms""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""lip hyperpigmentation treatment near me""",Phrase match,Eligible,,0.00,USD,0.00,,2,12,16.67%,2.19,4.38,0.00%
Enabled,"""inner thigh hyperpigmentation treatment""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,13,0.00%,0,0.00,0.00%
Enabled,"""uber pigmentation kilmarnock""",Phrase match,Not eligible,rarely served; low quality,0.00,USD,0.00,,0,5,0.00%,0,0.00,0.00%
Enabled,"""pico laser tattoo removal""",Phrase match,Limited,low quality,0.00,USD,0.00,,1,16,6.25%,0.55,0.55,0.00%
Enabled,"""best vitamin c serum for hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""hyperpigmentation from sun""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid of hyperpigmentation on chin""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""what is melasma treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid of pigmentation on the body""",Phrase match,Eligible,,0.00,USD,0.00,,0,13,0.00%,0,0.00,0.00%
Enabled,"""post inflammatory hyperpigmentation treatment""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,33,0.00%,0,0.00,0.00%
Enabled,"""hyperpigmentation laser treatment near me""",Phrase match,Eligible,,0.00,USD,0.00,,1,15,6.67%,0.94,0.94,0.00%
Enabled,"""freckles pigmentation treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,18,0.00%,0,0.00,0.00%
Enabled,"""reason for pigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,13,0.00%,0,0.00,0.00%
Enabled,"""face whitening bleach""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""laser treatment for pih""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best treatment for melasma on black skin""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""picotoning near me""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""bleaching laser""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""can you get rid of sun damage on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""which is the best for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""what is pigmentation removal""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid of discoloration on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""pico laser""",Phrase match,Eligible,,0.00,USD,0.00,,29,408,7.11%,0.95,27.56,0.00%
Enabled,"""how to get pigment back in skin""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""pigmentation removal treatment near me""",Phrase match,Eligible,,0.00,USD,0.00,,1,3,33.33%,1.72,1.72,0.00%
Enabled,"""what is the best treatment for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,1,8,12.50%,0.95,0.95,0.12%
Enabled,"""removal of pigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""hyperpigmentation cover up""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best treatment for acne hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""laser treatment for dark spots on face price""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best way to get rid of pigmentation on face""",Phrase match,Eligible,,2.00,USD,8.83,,7,74,9.46%,2.52,17.65,28.57%
Enabled,"""how to get rid of freckles on face""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,24,0.00%,0,0.00,0.00%
Enabled,"""facial for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,2,6,33.33%,1.31,2.62,0.00%
Enabled,"""best product for hyperpigmentation on black skin""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""home chemical peels""",Phrase match,Eligible,,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""best cream for pigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,21,0.00%,0,0.00,0.00%
Enabled,"""melasma pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,22,0.00%,0,0.00,0.00%
Enabled,"""best underarm pigmentation removal""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""full body whitening treatment""",Phrase match,Eligible,,0.00,USD,0.00,,4,23,17.39%,1.48,5.91,0.00%
Enabled,"""melasma on face""",Phrase match,Limited,low quality,1.00,USD,4.23,,2,24,8.33%,2.12,4.23,50.00%
Enabled,"""black lips laser treatment cost""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""best way to get rid of brown spots on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""how to remove pigmentation on nose""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""face pigmentation removal cream""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""potato cream for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid of dark patches naturally""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""fraxel laser for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""skin pigmentation from sunbeds""",Phrase match,Limited,low quality,0.00,USD,0.00,,1,17,5.88%,1.35,1.35,0.00%
Enabled,"""post inflammatory hyperpigmentation treatments""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,11,0.00%,0,0.00,0.00%
Enabled,"""hyperpigmentation around eyes""",Phrase match,Limited,low quality,0.00,USD,0.00,,1,50,2.00%,1.48,1.48,0.00%
Enabled,"""how to treat dark forehead""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,9,0.00%,0,0.00,0.00%
Enabled,"""get rid of hyperpigmentation fast""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how can i get a lighter skin tone""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""laser skin pigmentation removal""",Phrase match,Eligible,,0.00,USD,0.00,,2,5,40.00%,1.45,2.90,0.00%
Enabled,"""how to stop pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,4,0.00%,0,0.00,0.00%
Enabled,"""retinol for hyperpigmentation""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""face peel treatment""",Phrase match,Limited,low quality,0.00,USD,0.00,,42,856,4.91%,1.37,57.73,0.01%
Enabled,"""rid of pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""how to remove pigmentation on neck""",Phrase match,Eligible,,0.00,USD,0.00,,1,4,25.00%,1.10,1.10,0.00%
Enabled,"""pico toning laser near me""",Phrase match,Eligible,,0.00,USD,0.00,,1,2,50.00%,0.31,0.31,0.00%
Enabled,"""how to reduce pigmentation in underarms""",Phrase match,Eligible,,0.00,USD,0.00,,1,2,50.00%,0.79,0.79,0.00%
Enabled,"""laser treatments for hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,2,6,33.33%,2.23,4.46,0.00%
Enabled,"""which treatment is best for skin whitening permanently""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""dark pigmentation laser treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""which treatment is best for melasma""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""laser skin treatment for hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid of dark spots""",Phrase match,Eligible,,2.00,USD,1.92,,3,111,2.70%,1.28,3.83,66.67%
Enabled,"""any treatment for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""causes of pigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,1,3,33.33%,0.60,0.60,0.00%
Enabled,"""skin peel near me""",Phrase match,Limited,low quality,0.00,USD,0.00,,2,34,5.88%,0.63,1.25,0.00%
Enabled,"""how to get rid of pigmentation and uneven skin tone""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""cryotherapy sun spot removal""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""dark spot laser removal""",Phrase match,Eligible,,0.00,USD,0.00,,0,4,0.00%,0,0.00,0.00%
Enabled,"""remove dark spot""",Phrase match,Eligible,,2.00,USD,3.22,,4,46,8.70%,1.61,6.44,50.00%
Enabled,"""age spot removal""",Phrase match,Eligible,,0.00,USD,0.00,,11,109,10.09%,1.09,11.96,0.00%
Enabled,"""pigmentation underarm""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""laser resurfacing hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""can u remove freckles""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""underarm brightening treatment""",Phrase match,Eligible,,0.00,USD,0.00,,1,4,25.00%,1.15,1.15,0.00%
Enabled,"""postinflammatory hyperpigmentation treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""hyperpigmentation neck treatment""",Phrase match,Eligible,,0.00,USD,0.00,,2,10,20.00%,1.55,3.09,0.00%
Enabled,"""how to lighten bikini area""",Phrase match,Eligible,,0.00,USD,0.00,,0,6,0.00%,0,0.00,0.00%
Enabled,"""sun damage laser treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""how to treat pigmentation around mouth""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""acanthosis nigricans laser treatment""",Phrase match,Eligible,,0.00,USD,0.00,,1,2,50.00%,0.82,0.82,0.00%
Enabled,"""dark knuckles treatment""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,9,0.00%,0,0.00,0.00%
Enabled,"""dark marks on face removal""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""melasma treatment nhs""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,4,0.00%,0,0.00,0.00%
Enabled,"""chemical skin peel glasgow""",Phrase match,Eligible,,0.00,USD,0.00,,1,16,6.25%,1.13,1.13,0.00%
Enabled,"""how to remove brown spots on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,4,0.00%,0,0.00,0.00%
Enabled,"""skin lightening glasgow""",Phrase match,Not eligible,rarely served,3.00,USD,12.42,,27,137,19.71%,1.38,37.27,11.11%
Enabled,"""derma treatment for dark underarms""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""facial black spot remover""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""face peeling treatment""",Phrase match,Limited,low quality,0.00,USD,0.00,,1,18,5.56%,0.62,0.62,0.00%
Enabled,"""how to get rid of eczema pigmentation""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""laser treatment for freckles""",Phrase match,Eligible,,0.00,USD,0.00,,0,12,0.00%,0,0.00,0.00%
Enabled,"""freckle remover""",Phrase match,Eligible,,0.00,USD,0.00,,0,16,0.00%,0,0.00,0.00%
Enabled,"""how much does hyperpigmentation laser cost""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""pigmentation chemical peel""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,4,0.00%,0,0.00,0.00%
Enabled,"""removing pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""hyper pigmentation treatments""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""lip pigmentation""",Phrase match,Limited,low quality,0.00,USD,0.00,,1,11,9.09%,0.45,0.45,0.00%
Enabled,"""melasma treatment by dermatologist""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""fastest way to get rid of hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""decrease melanin in body""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""quickest way to get rid of pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""what to use for melasma""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""face whitening treatment cost""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best way to treat skin pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to remove black spots on face""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""underarms whitening treatment""",Phrase match,Eligible,,0.00,USD,0.00,,6,28,21.43%,1.30,7.82,0.00%
Enabled,"""age spot laser removal""",Phrase match,Eligible,,0.00,USD,0.00,,14,170,8.24%,1.38,19.37,0.00%
Enabled,"""lightening lips treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how do you get rid of pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""laser therapy for age spots""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""hyperpigmentation on chin""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""how to fix skin pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,5,0.00%,0,0.00,0.00%
Enabled,"""how to get rid of post inflammatory hyperpigmentation""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,22,0.00%,0,0.00,0.00%
Enabled,"""how to hide pigmentation without makeup""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""hyperpigmentation laser treatment before and after""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""price chemical peel""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid of hyperpigmentation dermatologist""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""skincare to get rid of dark spots""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""tanning hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""lip laser treatment""",Phrase match,Eligible,,2.00,USD,27.78,,40,254,15.75%,1.39,55.57,5.00%
Enabled,"""reduce hyperpigmentation on body""",Phrase match,Eligible,,0.00,USD,0.00,,2,34,5.88%,1.83,3.66,0.00%
Enabled,"""face pigmentation how to remove""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""how to remove age spots on your face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""acid peeling for face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""underarm chemical peel""",Phrase match,Limited,low quality,0.00,USD,0.00,,1,8,12.50%,1.51,1.51,0.00%
Enabled,"""hyperpigmentation on legs treatment""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,10,0.00%,0,0.00,0.00%
Enabled,"""laser dark spot removal cost near me""",Phrase match,Eligible,,0.00,USD,0.00,,1,20,5.00%,1.06,1.06,0.00%
Enabled,"""chemical peel for black skin near me""",Phrase match,Eligible,,0.00,USD,0.00,,1,15,6.67%,1.26,1.26,0.00%
Enabled,"""ipl laser for freckles""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""good skin peels""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""pico laser treatment for hyperpigmentation""",Phrase match,Eligible,,1.00,USD,4.00,,2,11,18.18%,2.00,4.00,50.00%
Enabled,"""hyperpigmentation chemical peel""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,13,0.00%,0,0.00,0.00%
Enabled,"""sunspot removal""",Phrase match,Limited,low quality,0.00,USD,0.00,,2,31,6.45%,1.51,3.01,0.00%
Enabled,"""hyperpigmentation on bikini area""",Phrase match,Eligible,,0.00,USD,0.00,,1,4,25.00%,2.07,2.07,0.00%
Enabled,"""is hyperpigmentation curable""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""skin lightening treatment for black skin""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""dark spots removal laser treatment""",Phrase match,Eligible,,0.00,USD,0.00,,4,35,11.43%,1.79,7.17,0.00%
Enabled,"""how to get lighter skin for brown skin permanently""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,9,0.00%,0,0.00,0.00%
Enabled,"""melasma medicine""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""face pigmentation laser treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""fairness treatment""",Phrase match,Limited,low quality,1.00,USD,2.25,,1,9,11.11%,2.25,2.25,100.00%
Enabled,"""laser melasma treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""hyperpigmentation dermatologist near me""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""facial chemical peel cost""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""how to treat face melasma""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""pigmentation on lips treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""skin brightening treatment""",Phrase match,Eligible,,4.00,USD,5.65,,14,79,17.72%,1.61,22.59,28.54%
Enabled,"""back chemical peel near me""",Phrase match,Eligible,,0.00,USD,0.00,,1,12,8.33%,0.54,0.54,0.00%
Enabled,"""lip chemical peel""",Phrase match,Eligible,,0.00,USD,0.00,,1,2,50.00%,2.16,2.16,0.00%
Enabled,"""laser therapy for hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,11,0.00%,0,0.00,0.00%
Enabled,"""how to get rid of upper lip pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,13,0.00%,0,0.00,0.00%
Enabled,"""laser for hyperpigmentation price""",Phrase match,Eligible,,0.00,USD,0.00,,0,4,0.00%,0,0.00,0.00%
Enabled,"""dark upper lip""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""pigmentation indian skin""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how much laser treatment for pigmentation cost""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""treatment for dark spots on face""",Phrase match,Eligible,,2.00,USD,12.88,,18,380,4.74%,1.43,25.77,11.11%
Enabled,"""how to get rid of bad pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,12,0.00%,0,0.00,0.00%
Enabled,"""hyperpigmentation on lips""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""get rid of hyperpigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""hyperpigmentation in scars""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""hyperpigmentation and melasma treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""chemical peel for smokers lines""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""how to remove dark spots under armpits""",Phrase match,Eligible,,0.00,USD,0.00,,4,41,9.76%,1.11,4.44,0.00%
Enabled,"""how to remove neck darkness""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""skin pigmentation removal treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to even out my skin tone""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""good hyperpigmentation treatments""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""laser skin lightening""",Phrase match,Eligible,,0.00,USD,0.00,,1,11,9.09%,1.23,1.23,0.00%
Enabled,"""black marks on face removal""",Phrase match,Eligible,,0.00,USD,0.00,,0,9,0.00%,0,0.00,0.00%
Enabled,"""pigmentation lightening treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""underarm pigmentation removal""",Phrase match,Eligible,,0.00,USD,0.00,,3,45,6.67%,0.89,2.67,0.00%
Enabled,"""full body whitening soap""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""what is the best cream for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid of pigmentation on body""",Phrase match,Eligible,,0.00,USD,0.00,,0,13,0.00%,0,0.00,0.00%
Enabled,"""facial for hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,11,0.00%,0,0.00,0.00%
Enabled,"""how to get rid of dark spots on back""",Phrase match,Eligible,,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""korean treatment for melasma""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""dark spots treatment on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""pigmentation and dark circles""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""which is best cream for pigmentation""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""pigmentation on the legs""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""what's the best product for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""heal post inflammatory hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best pigmentation treatment near me""",Phrase match,Eligible,,0.00,USD,0.00,,1,4,25.00%,2.10,2.10,0.00%
Enabled,"""permanent whitening treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""remove lip pigmentation""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""skin pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,2,47,4.26%,5.79,11.58,0.00%
Enabled,"""melanin laser""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best chemical peel for hyperpigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""skin care for pigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""laser treatment for age spots on arms""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""treatment for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,14,156,8.97%,1.75,24.50,0.00%
Enabled,"""hyperpigmentation laser treatment price""",Phrase match,Eligible,,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""skin lightening treatment near me""",Phrase match,Eligible,,0.00,USD,0.00,,1,8,12.50%,0.82,0.82,0.00%
Enabled,"""whitening laser treatment""",Phrase match,Limited,low quality,2.00,USD,13.25,,19,90,21.11%,1.39,26.50,10.53%
Enabled,"""remove pigmentation from face""",Phrase match,Eligible,,0.00,USD,0.00,,2,10,20.00%,1.59,3.17,0.00%
Enabled,"""can sunspots be removed""",Phrase match,Eligible,,0.00,USD,0.00,,0,37,0.00%,0,0.00,0.00%
Enabled,"""hyperpigmentation on asian skin""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""laser treatment for brown spots""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
